,PMID,pathNames,tagged_As
4646,29948242,Burkholderia pseudomallei B,acute
4647,29948242,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
4648,29948242,Mycobacterium tuberculosis M,consciousness
4649,29948242,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizures
4650,29948242,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
4651,29948242,Burkholderia pseudomallei B,acute
4652,29948242,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
4653,29948242,Burkholderia pseudomallei B,acute
4654,29948242,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
4655,29948242,Brucella abortus B.;Rickettsia prowazekii R.;Dengue virus 1 DENV;La Crosse virus  LCV;Staphylococcus aureus S.;Staphylococcus aureus subsp. Aureus S.;Variola minor virus VMV;Chlamydophila psittaci C.;Crimean-Congo hemorrhagic fever virus CCHFV;Dengue virus DENV;Lymphocytic choriomeningitis virus LCV;Variola major virus VMV;Marburgvirus MV;Dengue virus 2 DENV;Japanese encephalitis virus JEV;Coxiella burnetii C.;Guanarito virus GV;California encephalitis virus  CEV;Staphylococcus aureus subsp. aureus S.;Listeria monocytogenes L.;Kyasanur forest disease virus KFDV;Listeria monocytogenes str. 1/2a F6854 L.;Brucella canis B.;Dengue virus 3 DENV;Brucella sp. B.;Kunjin virus KV;Rickettsia conorii R.;Yersinia pestis Y.;Dengue virus 4 DENV;Tahyna virus TV;Rickettsia typhi R.;Variola virus VV;H1N1 subtype H.;Brucella melitensis B.;Brucella suis B.;Francisella tularensis F.;Coxiella burnetii RSA 493 C.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Alkhurma hemorrhagic fever virus AHFV;Francisella tularensis subsp. holarctica F.;Dengue virus  DEN,headache
4656,29948242,California encephalitis virus  CEV;Listeria monocytogenes L.;Rickettsia prowazekii R.;La Crosse virus  LCV;Salmonella enterica S.;West Nile virus  WNV;Western equine encephalomyelitis virus WEEV;Mycobacterium tuberculosis M,seizures
4657,29948242,Mycobacterium tuberculosis M,consciousness
4658,29948238,Clostridium botulinum C,response
4659,29948234,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4660,29948234,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4661,29948234,Clostridium perfringens C,anxiety
4662,29948234,Clostridium perfringens C,anxiety
4663,29948234,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4664,29948234,Clostridium perfringens C,anxiety
4665,29948234,Clostridium perfringens C,anxiety
4666,29948234,Clostridium perfringens C,anxiety
4667,29948234,Clostridium perfringens C,anxiety
4668,29948234,Brucella abortus B.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Clostridium botulinum E C.;Clostridium botulinum A C.;Chlamydophila psittaci C.;Variola major virus VMV;Marburgvirus MV;Salmonella enterica subsp. Enterica S.;Clostridium botulinum C.;Coxiella burnetii C.;Guanarito virus GV;Brucella canis B.;Salmonella enterica subsp. arizonae S.;Brucella sp. B.;Campylobacter jejuni C.;Kunjin virus KV;Lake Victoria marburgvirus LVMV;Brucella suis B.;Brucella melitensis B.;Francisella tularensis F.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEE,weaknesses
4669,29948233,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4670,29948233,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4671,29948233,Clostridium perfringens C,anxiety
4672,29948233,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4673,29948233,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4674,29948233,Clostridium perfringens C,anxiety
4675,29948233,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4676,29948233,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4677,29948233,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4678,29948233,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4679,29948230,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4680,29948225,Shigella S.;Salmonella enterica S.;Clostridium perfringens C.;Marburgvirus MV;Coxiella burnetii C,low
4681,29948225,Shigella S.;Salmonella enterica S.;Clostridium perfringens C.;Marburgvirus MV;Coxiella burnetii C,pain
4682,29948222,West Nile virus  WNV;Listeria monocytogenes L,status
4683,29948221,Coxiella burnetii RSA 493 C,Syndrome
4684,29948221,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4685,29948221,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,loss
4686,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4687,29948220,Clostridium perfringens C,Anxiety
4688,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,Depression
4689,29948220,Clostridium perfringens C,anxiety
4690,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4691,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,Depression
4692,29948220,Clostridium perfringens C,anxiety
4693,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,Depression
4694,29948220,Clostridium perfringens C,anxiety
4695,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4696,29948220,Clostridium perfringens C,anxiety
4697,29948220,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4698,29948219,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4699,29948218,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4700,29948218,Coxiella burnetii RSA 493 C,syndrome
4701,29948218,West Nile virus  WN,Body
4702,29948218,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4703,29948217,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
4704,29948217,West Nile virus  WNV;Listeria monocytogenes L,status
4705,29948217,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
4706,29948217,West Nile virus  WNV;Listeria monocytogenes L,status
4707,29948217,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
4708,29948216,Brucella abortus B.;Listeria monocytogenes L.;Brucella melitensis B.;Brucella suis B.;Clostridium perfringens C.;Brucella sp. B,production
4709,29948214,Francisella tularensis F.;Chlamydophila psittaci C,dry
4710,29948214,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4711,29948212,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4712,29948210,Variola major virus VMV;Listeria monocytogenes str. 1/2a F6854 L.;Clostridium botulinum C C.;Listeria monocytogenes L,excess
4713,29948208,West Nile virus  WNV;Listeria monocytogenes L,status
4714,29948207,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Listeria monocytogenes L.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;Variola major virus VMV;Burkholderia pseudomallei B.;H3N2 subtype H.;H7N7 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Brucella sp. B.;Salmonella typhimurium DT104 S.;Campylobacter jejuni C.;Coxiella burnetii C.;Bacillus anthracis B.;Mycobacterium tuberculosis M,losses
4715,29948200,Clostridium botulinum A C,arms
4716,29948200,Variola major virus VMV;Clostridium botulinum C.;Mycobacterium tuberculosis M,membranes
4717,29948200,Clostridium botulinum A C,arms
4718,29948199,Yersinia enterocolitica Y,right
4719,29948199,Yersinia enterocolitica Y,right
4720,29948199,Yersinia enterocolitica Y,right
4721,29948192,Variola major virus VM,pulses
4722,29948188,Clostridium perfringens A C.;Clostridium perfringens C C.;Chlamydophila psittaci C.;Listeria monocytogenes L.;H7N7 subtype H.;H3N2 subtype H.;West Nile virus  WNV;Clostridium perfringens C.;Western equine encephalomyelitis virus WEEV;Salmonella typhimurium DT104 S.;Influenza C virus IC,depression
4723,29948188,Clostridium perfringens C,anxiety
4724,29948188,Burkholderia pseudomallei B,aggressive
4725,29948188,Burkholderia pseudomallei B,behavior
4726,29948185,Salmonella enterica subsp. arizonae S.;Burkholderia pseudomallei B,blindness
4727,29948185,Salmonella enterica subsp. arizonae S.;Burkholderia pseudomallei B,blindness
4728,29948182,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4729,29948180,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
4730,29948180,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
4731,29948180,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
4732,29948180,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
4733,29948180,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
4734,29948177,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
4735,29948177,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
4736,29948175,Coxiella burnetii RSA 493 C,Syndrome
4737,29948174,Clostridium perfringens C,anxiety
4738,29948172,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesion
4739,29948171,Dengue virus 4 DENV;Dengue virus DENV;Variola major virus VMV;Dengue virus 1 DENV;Burkholderia pseudomallei B.;Dengue virus 3 DENV;Clostridium perfringens C.;Marburgvirus MV;Dengue virus 2 DENV;Guanarito virus GV;Dengue virus  DEN,hemorrhage
4740,29948171,Shigella S.;Listeria monocytogenes L.;Escherichia coli O157:H7 E.;Escherichia coli E.;Clostridium perfringens C.;Mycobacterium tuberculosis M,anemia
4741,29948169,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4742,29948169,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4743,29948168,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4744,29948168,Coxiella burnetii C,births
4745,29948168,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4746,29948168,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4747,29948168,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4748,29948167,Coxiella burnetii RSA 493 C,syndrome
4749,29948167,Coxiella burnetii RSA 493 C,syndrome
4750,29948167,Coxiella burnetii RSA 493 C,syndrome
4751,29948167,Coxiella burnetii RSA 493 C,syndrome
4752,29948162,Rickettsia rickettsii R,White
4753,29948162,Rickettsia rickettsii R,White
4754,29948160,Burkholderia pseudomallei B.;Mycobacterium tuberculosis M,respiration
4755,29948159,Clostridium perfringens C,blood
4756,29948159,Clostridium perfringens C,pressure
4757,29948158,Listeria monocytogenes L.;Burkholderia pseudomallei B,limb
4758,29948158,Listeria monocytogenes L.;Burkholderia pseudomallei B,movement
4759,29948157,Clostridium botulinum C,changes
4760,29948156,Mycobacterium tuberculosis M,chronic
4761,29948156,Mycobacterium tuberculosis M,pain
4762,23094071,Clostridium botulinum C C,posture
4763,29948150,Clostridium botulinum C,movement
4764,29948149,Salmonella enterica subsp. enterica serovar Enteritidis S.;Clostridium perfringens B C.;Burkholderia pseudomallei B.;Clostridium perfringens D C.;Clostridium perfringens C.;Staphylococcus aureus S.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Bacillus anthracis B.;Guanarito virus G,edema
4765,29948149,Salmonella enterica subsp. enterica serovar Enteritidis S.;Clostridium perfringens B C.;Burkholderia pseudomallei B.;Clostridium perfringens D C.;Clostridium perfringens C.;Staphylococcus aureus S.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Bacillus anthracis B.;Guanarito virus G,edema
4766,29948144,Burkholderia mallei B,tract
4767,29948141,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
4768,29948140,Coxiella burnetii RSA 493 C,syndrome
4769,29948140,Burkholderia mallei B,tract
4770,29948140,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4771,29948137,Variola major virus VM,hydrocephalus
4772,29948137,Variola major virus VM,hydrocephalus
4773,29948137,Brucella abortus B.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Clostridium botulinum E C.;Clostridium botulinum A C.;Chlamydophila psittaci C.;Variola major virus VMV;Marburgvirus MV;Salmonella enterica subsp. Enterica S.;Clostridium botulinum C.;Coxiella burnetii C.;Guanarito virus GV;Brucella canis B.;Salmonella enterica subsp. arizonae S.;Brucella sp. B.;Campylobacter jejuni C.;Kunjin virus KV;Lake Victoria marburgvirus LVMV;Brucella suis B.;Brucella melitensis B.;Francisella tularensis F.;Burkholderia pseudomallei B.;West Nile virus  WNV;Western equine encephalomyelitis virus WEE,weakness
4774,29948137,West Nile virus  WNV;Listeria monocytogenes L,status
4775,29948136,Clostridium botulinum E C.;Clostridium botulinum C,constipation
4776,29948136,Rickettsia typhi R.;Campylobacter jejuni C,stool
4777,29948135,Salmonella enterica subsp. enterica serovar Enteritidis S.;Clostridium perfringens B C.;Burkholderia pseudomallei B.;Clostridium perfringens D C.;Clostridium perfringens C.;Staphylococcus aureus S.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Bacillus anthracis B.;Guanarito virus G,edema
4778,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscess
4779,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscesses
4780,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscesses
4781,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscess
4782,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscess
4783,29948134,Yersinia enterocolitica Y,right
4784,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscess
4785,29948134,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscesses
4786,29948134,Francisella tularensis F.;Variola virus VV;Burkholderia pseudomallei B.;Bacillus anthracis B,lesions
4787,29948131,Clostridium perfringens C,blood
4788,29948131,Clostridium perfringens C,pressure
4789,29948130,West Nile virus  WNV;Listeria monocytogenes L,Status
4790,29948130,West Nile virus  WNV;Listeria monocytogenes L,status
4791,29948130,West Nile virus  WNV;Listeria monocytogenes L,statuses
4792,29948117,Chlamydophila psittaci C,Green
4793,29948112,Clostridium botulinum C.;Rickettsia prowazekii R,symptoms
4794,29948111,West Nile virus  WNV;Listeria monocytogenes L,status
4795,29948104,Clostridium botulinum C.;Rickettsia prowazekii R,symptom
4796,29948104,Brucella abortus B.;Chlamydophila psittaci C.;H4N6 subtype H.;Brucella melitensis B.;Brucella suis B.;Burkholderia mallei B.;Francisella tularensis F.;West Nile virus  WNV;Brucella sp. B.;Coxiella burnetii C.;Mycobacterium tuberculosis M,weight
4797,29948104,Listeria monocytogenes L,partial
4798,29948104,Listeria monocytogenes L,loss
4799,29948104,Staphylococcus aureus S.;Clostridium perfringens C.;Clostridium perfringens C C.;Burkholderia pseudomallei B,necrosis
4800,29948098,West Nile virus  WNV;Listeria monocytogenes L,status
4801,29948098,West Nile virus  WNV;Listeria monocytogenes L,status
4802,29948098,West Nile virus  WNV;Listeria monocytogenes L,status
4803,29948096,Clostridium botulinum A C,facial
4804,29948096,Clostridium botulinum A C.;Burkholderia mallei B.;Burkholderia pseudomallei B.;Yersinia enterocolitica Y.;Salmonella enterica subsp. Enterica S.;Salmonella enterica subsp. enterica S.;Salmonella enterica subsp. enterica serovar Typhimurium S.;Mycobacterium tuberculosis M,abscess
4805,29948096,Clostridium botulinum A C,facial
