,PMID,pathNames,tagged_As
392,29953451,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,sepsis
393,29953451,Escherichia coli  E.;Escherichia coli E,fluoroquinolones
394,29953451,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,sepsis
395,29953451,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,sepsis
396,29953451,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,Sepsis
397,29953451,,infections
398,29953451,,infections
399,29953451,,infections
400,29953451,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,sepsis
401,29953451,,infections
402,29953446,,infection
403,29953446,,disease
404,29953446,Human papillomavirus types HPT,hyperplasia
405,29953446,Achromobacter xylosoxidans A.;Inquilinus limosus I.;Burkholderia pyrrocinia B.;Burkholderia cepacia B.;Burkholderia stabilis B.;Burkholderia cenocepacia B.;Achromobacter insolitus A.;Burkholderia ambifaria B.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Burkholderia gladioli B.;Achromobacter ruhlandii A.;Burkholderia anthina B.;Cupriavidus respiraculi C.;Burkholderia dolosa B.;Achromobacter piechaudii A.;Burkholderia vietnamiensis B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Burkholderia multivorans B,fibrosis
406,29953446,,infection
407,29953444,,disease
408,29953444,,disease
409,29953443,Yersinia intermedia Y.;Nocardia higoensis N.;Yersinia mollaretii Y.;Nocardia farcinica N.;Nocardia elegans N.;Nocardia kruczakiae N.;Nocardia ninae N.;Microbacterium paraoxydans M.;Yersinia frederiksenii Y.;Yersinia pseudotuberculosis Y.;Nocardia exalbida N.;Nocardia africana N.;Microbacterium trichothecenolyticum M.;Nocardia asiatica N.;Nocardia inohanensis N.;Nocardia arthritidis N.;Yersinia kristensenii Y.;Nocardia otitidiscaviarum N.;Nocardia concava N.;Microbacterium oxydans M.;Nocardia asteroides N.;Nocardia carnea N.;Nocardia abscessus N.;Yersinia rohdei Y.;Nocardia anaemiae N.;Nocardia beijingensis N.;Nocardia brasiliensis N.;Yersinia enterocolitica Y.;Nocardia araoensis N.;Nocardia mexicana N.;Nocardia aobensis N.;Microbacterium arborescens M.;Microbacterium resistens M.;Microbacterium imperiale M.;Yersinia bercovieri Y.;Nocardia cyriacigeorgica N.;Nocardia niigatensis N.;Microbacterium liquefaciens M.;Yersinia aldovae Y.;Nocardia nova N.;Nocardia brevicatena N,soft
410,29953440,Mycobacterium leprae M,leprosy
411,29953440,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
412,29953440,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,disease
413,29953440,,disease
414,29953440,,infection
415,29953440,Mycobacterium leprae M,leprosy
416,29953440,,infection
417,29953440,,infection
418,29953440,,infection
419,29953439,Afipia broomeae A,bone
420,29953439,Afipia broomeae A,bone
421,29953438,,disease
422,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
423,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
424,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
425,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
426,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
427,29953434,Brucella abortus bv. 4 str. 292 B.;Chlamydia abortus C.;Brucella abortus bv. 2 str. 86/8/59 B,abortion
428,29953431,,diseases
429,29953431,Pseudomonas putida P.;Granulicatella adiacens G.;Micrococcus lylae M.;Pseudomonas monteilii P.;Streptococcus equi subsp. zooepidemicus S.;Granulicatella elegans G.;Kingella potus K.;Streptococcus dysgalactiae subsp. equisimilis S.;Burkholderia pyrrocinia B.;Trueperella bernardiae T.;Acidovorax temperans A.;Corynebacterium amycolatum C.;Corynebacterium accolens C.;Cutibacterium acnes C.;Paraburkholderia fungorum P.;Corynebacterium aurimucosum C.;Streptococcus iniae S.;Burkholderia cepacia B.;Corynebacterium auris C.;Micrococcus luteus M.;Trueperella pyogenes T.;Streptococcus agalactiae S.;Burkholderia stabilis B.;Acidovorax facilis A.;Pseudomonas fluorescens P.;Corynebacterium appendicis C.;Streptococcus dysgalactiae subsp. dysgalactiae S.;Kingella denitrificans K.;Burkholderia cenocepacia B.;Acidovorax avenae A.;Cutibacterium avidum C.;Streptococcus porcinus S.;Burkholderia ambifaria B.;Cutibacterium granulosum C.;Corynebacterium afermentans C.;Corynebacterium freneyi C.;Pseudomonas mendocina P.;Pseudomonas chlororaphis P.;Afipia broomeae A.;Eikenella corrodens E.;Streptococcus equi subsp. equi S.;Pseudopropionibacterium propionicum P.;Corynebacterium coyleae C.;Pseudomonas aeruginosa P.;Streptococcus pseudoporcinus S.;Pseudomonas alcaligenes P.;Pseudomonas stutzeri P.;Kingella oralis K.;Pseudomonas mosselii P.;Corynebacterium durum C.;Pseudomonas pertucinogena P.;Corynebacterium argentoratense C.;Burkholderia anthina B.;Streptococcus urinalis S.;Corynebacterium falsenii C.;Streptococcus canis S.;Burkholderia dolosa B.;Corynebacterium confusum C.;Burkholderia vietnamiensis B.;Methylobacterium mesophilicum M.;Kingella kingae K.;Streptococcus pyogenes S.;Acidovorax delafieldii A.;Pseudomonas pseudoalcaligenes P.;Pseudomonas otitidis P.;Corynebacterium bovis C.;Corynebacterium atypicum C.;Methylobacterium extorquens M.;Burkholderia multivorans B,arthritis
430,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
431,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,diseases
432,29953431,,diseases
433,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
434,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,diseases
435,29953431,,diseases
436,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
437,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,diseases
438,29953431,,diseases
439,29953431,Pseudomonas putida P.;Granulicatella adiacens G.;Micrococcus lylae M.;Pseudomonas monteilii P.;Streptococcus equi subsp. zooepidemicus S.;Granulicatella elegans G.;Kingella potus K.;Streptococcus dysgalactiae subsp. equisimilis S.;Burkholderia pyrrocinia B.;Trueperella bernardiae T.;Acidovorax temperans A.;Corynebacterium amycolatum C.;Corynebacterium accolens C.;Cutibacterium acnes C.;Paraburkholderia fungorum P.;Corynebacterium aurimucosum C.;Streptococcus iniae S.;Burkholderia cepacia B.;Corynebacterium auris C.;Micrococcus luteus M.;Trueperella pyogenes T.;Streptococcus agalactiae S.;Burkholderia stabilis B.;Acidovorax facilis A.;Pseudomonas fluorescens P.;Corynebacterium appendicis C.;Streptococcus dysgalactiae subsp. dysgalactiae S.;Kingella denitrificans K.;Burkholderia cenocepacia B.;Acidovorax avenae A.;Cutibacterium avidum C.;Streptococcus porcinus S.;Burkholderia ambifaria B.;Cutibacterium granulosum C.;Corynebacterium afermentans C.;Corynebacterium freneyi C.;Pseudomonas mendocina P.;Pseudomonas chlororaphis P.;Afipia broomeae A.;Eikenella corrodens E.;Streptococcus equi subsp. equi S.;Pseudopropionibacterium propionicum P.;Corynebacterium coyleae C.;Pseudomonas aeruginosa P.;Streptococcus pseudoporcinus S.;Pseudomonas alcaligenes P.;Pseudomonas stutzeri P.;Kingella oralis K.;Pseudomonas mosselii P.;Corynebacterium durum C.;Pseudomonas pertucinogena P.;Corynebacterium argentoratense C.;Burkholderia anthina B.;Streptococcus urinalis S.;Corynebacterium falsenii C.;Streptococcus canis S.;Burkholderia dolosa B.;Corynebacterium confusum C.;Burkholderia vietnamiensis B.;Methylobacterium mesophilicum M.;Kingella kingae K.;Streptococcus pyogenes S.;Acidovorax delafieldii A.;Pseudomonas pseudoalcaligenes P.;Pseudomonas otitidis P.;Corynebacterium bovis C.;Corynebacterium atypicum C.;Methylobacterium extorquens M.;Burkholderia multivorans B,arthritis
440,29953431,,disease
441,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,chronic
442,29953431,Bacteroides salyersiae B.;Bacteroides caccae B.;Bacteroides massiliensis B.;Bacteroides finegoldii B.;Odoribacter splanchnicus O.;Bacteroides ovatus B.;Bacteroides stercoris B.;Bacteroides thetaiotaomicron B.;Bacteroides nordii B.;Bacteroides vulgatus B.;Pseudoflavonifractor capillosus P.;Bacteroides coagulans B.;Bacteroides fragilis B.;Bacteroides uniformis B.;Bacteroides pyogenes B.;Bacteroides eggerthii B.;Campylobacter ureolyticus C,diseases
443,29953431,,diseases
444,29953430,Human T-lymphotropic virus 1 HTL,leukemias
445,29953430,Human T-lymphotropic virus 1 HTL,leukemia
446,29953429,Mycobacterium tuberculosis M.;Mycobacterium tuberculosis 210 M.;Mycobacterium tuberculosis F11 M.;Mycobacterium tuberculosis C M.;Mycobacterium tuberculosis str. Haarlem M.;Mycobacterium tuberculosis CDC1551 M.;Mycobacterium tuberculosis H37Rv M,tuberculosis
447,29953429,,infection
448,29953429,Mycobacterium tuberculosis M.;Mycobacterium tuberculosis 210 M.;Mycobacterium tuberculosis F11 M.;Mycobacterium tuberculosis C M.;Mycobacterium tuberculosis str. Haarlem M.;Mycobacterium tuberculosis CDC1551 M.;Mycobacterium tuberculosis H37Rv M,tuberculosis
449,29953429,,disease
450,29953429,Human immunodeficiency virus 2 HIV;Human immunodeficiency virus 1 HI,immunodeficiency
451,29953429,,infection
452,29953429,Mycobacterium tuberculosis M.;Mycobacterium tuberculosis 210 M.;Mycobacterium tuberculosis F11 M.;Mycobacterium tuberculosis C M.;Mycobacterium tuberculosis str. Haarlem M.;Mycobacterium tuberculosis CDC1551 M.;Mycobacterium tuberculosis H37Rv M,Tuberculosis
453,29953429,,infection
454,29953429,Human immunodeficiency virus 2 HIV;Human immunodeficiency virus 1 HI,immunodeficiency
455,29953428,Achromobacter xylosoxidans A.;Bacteroides salyersiae B.;Blautia luti B.;Brevibacterium epidermidis B.;Brevibacterium luteolum B.;Gordonia araii G.;Bacteroides massiliensis B.;Gordonia terrae G.;Rothia mucilaginosa R.;Bacteroides finegoldii B.;Bilophila wadsworthia B.;Gordonia rubripertincta G.;Bacteroides ovatus B.;Odoribacter splanchnicus O.;Agrobacterium tumefaciens A.;Peptococcus niger P.;Gordonia aichiensis G.;Bacteroides coagulans B.;Bacteroides fragilis B.;Kocuria kristinae K.;Raoultella ornithinolytica R.;Bacteroides caccae B.;Campylobacter ureolyticus C.;Chryseobacterium indologenes C.;Gordonia bronchialis G.;Gordonia otitidis G.;Kluyvera cryocrescens K.;Blautia producta B.;Kocuria varians K.;Shewanella putrefaciens S.;Ruminococcus flavefaciens R.;Gordonia effusa G.;Staphylococcus gallinarum S.;Bacteroides vulgatus B.;Chryseobacterium gleum C.;Raoultella planticola R.;Staphylococcus cohnii subsp. urealyticus S.;Staphylococcus epidermidis S.;Gardnerella vaginalis G.;Achromobacter insolitus A.;Staphylococcus delphini S.;Achromobacter spanius A.;Cupriavidus gilardii C.;Cupriavidus pauculus C.;Brevibacterium casei B.;Gordonia sputi G.;Staphylococcus auricularis S.;Achromobacter ruhlandii A.;Staphylococcus capitis subsp. capitis S.;Bacteroides stercoris B.;Kluyvera ascorbata K.;Brevibacterium otitidis B.;Pseudoflavonifractor capillosus P.;Gordonia polyisoprenivorans G.;Brevibacterium mcbrellneri B.;Azospirillum brasilense A.;Bacteroides eggerthii B.;Cupriavidus respiraculi C.;Raoultella terrigena R.;Achromobacter piechaudii A.;Staphylococcus aureus S.;Blautia hansenii B.;Achromobacter denitrificans A.;Cupriavidus taiwanensis C.;Kluyvera intermedia K.;Staphylococcus equorum S.;Bacteroides nordii B.;Bacteroides uniformis B.;Shewanella algae S.;Staphylococcus capitis subsp. ureolyticus S.;Bacteroides pyogenes B.;Bacteroides thetaiotaomicron B.;Staphylococcus caprae S.;Staphylococcus cohnii subsp. cohnii S.;Brevibacterium paucivorans B.;Kluyvera georgiana K.;Kocuria rosea K,sepsis
456,29953428,,infection
457,29953428,,infections
458,29953427,Human immunodeficiency virus 2 HIV;Human immunodeficiency virus 1 HI,immunodeficiency
459,29953425,,disease
460,29953425,Escherichia coli E,diarrhea
461,29953421,,infections
462,29953421,,infection
463,29953421,,infection
